wl,412,443,469,488,531,547,555,645,667,678,748,859,869,1240,1640,2130
1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01032
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01455
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01671
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01887
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02103
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02429
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02895
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03361
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03826
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04292
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05008
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06059
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08161
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09211
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10913
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13471
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1603
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18588
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21146
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24528
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28908
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33288
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37668
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42048
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46826
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52114
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57402
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67979
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72797
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77021
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81245
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85469
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89692
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92613
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93915
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95218
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9652
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97822
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98672
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98964
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99255
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99546
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99837
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9927
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97616
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95962
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94308
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92654
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91325
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90397
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89468
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8854
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87611
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86415
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84886
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83357
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81828
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78706
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77023
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75341
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73659
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71977
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70433
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69055
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67677
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66299
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64921
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6345
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61858
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60266
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58674
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57081
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55518
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53989
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52461
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50933
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49405
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47672
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45684
2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43695
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41707
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39718
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37563
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35205
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32847
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30489
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28131
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25785
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23455
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21125
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18795
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16465
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14512
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13026
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11539
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10053
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08566
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07402
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06659
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05916
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05173
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03826
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03395
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02963
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02532
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01771
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01565
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01359
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01153
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
